Close,StockExchange,Ticker,Time
33.7,hose,ACB,05/01/2022
37.15,hose,APH,05/01/2022
24.6,hose,ASM,05/01/2022
66,hose,BCM,05/01/2022
61.5,hose,BHN,05/01/2022
37.05,hose,BID,05/01/2022
58.9,hose,BMP,05/01/2022
56.6,hose,BVH,05/01/2022
43,hose,BWE,05/01/2022
53,hose,CII,05/01/2022
106,hose,CTD,05/01/2022
34.75,hose,CTG,05/01/2022
74.5,hose,DBC,05/01/2022
37.2,hose,DCM,05/01/2022
156.7,hose,DGC,05/01/2022
125,hose,DGW,05/01/2022
87.6,hose,DHC,05/01/2022
115,hose,DHG,05/01/2022
110.6,hose,DIG,05/01/2022
50,hose,DPM,05/01/2022
35.6,hose,DXG,05/01/2022
34.3,hose,EIB,05/01/2022
20,hose,FLC,05/01/2022
93.6,hose,FPT,05/01/2022
105,hose,GAS,05/01/2022
25.6,hose,GEG,05/01/2022
43.45,hose,GEX,05/01/2022
47.6,hose,GMD,05/01/2022
20.1,hose,GTN,05/01/2022
38.4,hose,GVR,05/01/2022
13.9,hose,HAG,05/01/2022
32.9,hose,HBC,05/01/2022
45.8,hose,HCM,05/01/2022
30.5,hose,HDB,05/01/2022
67,hose,HDG,05/01/2022
11.65,hose,HHS,05/01/2022
13.3,hose,HNG,05/01/2022
46.8,hose,HPG,05/01/2022
33.9,hose,HPX,05/01/2022
9.27,hose,HQC,05/01/2022
37,hose,HSG,05/01/2022
24,hose,HT1,05/01/2022
23.1,hose,HVN,05/01/2022
32.85,hose,IJC,05/01/2022
76.3,hose,IMP,05/01/2022
17.35,hose,ITA,05/01/2022
60.5,hose,KBC,05/01/2022
53.9,hose,KDC,05/01/2022
55.7,hose,KDH,05/01/2022
32.6,hose,KOS,05/01/2022
22.2,hose,LPB,05/01/2022
28.7,hose,MBB,05/01/2022
27.7,hose,MSB,05/01/2022
161,hose,MSN,05/01/2022
137.1,hose,MWG,05/01/2022
65,hose,NLG,05/01/2022
26.55,hose,NT2,05/01/2022
89.1,hose,NVL,05/01/2022
27.5,hose,OCB,05/01/2022
40.5,hose,PAN,05/01/2022
41,hose,PC1,05/01/2022
93.8,hose,PDR,05/01/2022
73,hose,PHR,05/01/2022
55.7,hose,PLX,05/01/2022
95.1,hose,PNJ,05/01/2022
14.5,hose,POM,05/01/2022
19,hose,POW,05/01/2022
24.5,hose,PPC,05/01/2022
17,hose,PTL,05/01/2022
31.05,hose,PVD,05/01/2022
24.9,hose,PVT,05/01/2022
71,hose,REE,05/01/2022
159.3,hose,SAB,05/01/2022
25.85,hose,SAM,05/01/2022
26.2,hose,SBT,05/01/2022
151,hose,SCS,05/01/2022
79.9,hose,SJS,05/01/2022
52.8,hose,SSI,05/01/2022
32.55,hose,STB,05/01/2022
72.4,hose,SZC,05/01/2022
50.5,hose,TCB,05/01/2022
28.3,hose,TCH,05/01/2022
65.9,hose,TCM,05/01/2022
16.6,hose,TNA,05/01/2022
42,hose,TPB,05/01/2022
78,hose,VCB,05/01/2022
56,hose,VCG,05/01/2022
73.6,hose,VCI,05/01/2022
56,hose,VGC,05/01/2022
67.3,hose,VHC,05/01/2022
84,hose,VHM,05/01/2022
47.45,hose,VIB,05/01/2022
100,hose,VIC,05/01/2022
33.2,hose,VIX,05/01/2022
123,hose,VJC,05/01/2022
82.1,hose,VND,05/01/2022
86.2,hose,VNM,05/01/2022
35.5,hose,VPB,05/01/2022
57.8,hose,VPI,05/01/2022
33.3,hose,VRE,05/01/2022
9.2,hnx,HHG,05/01/2022
10.4,hnx,NST,05/01/2022
19,hnx,MST,05/01/2022
52.2,hnx,SHS,05/01/2022
26.7,hnx,PHP,05/01/2022
33,hnx,PSD,05/01/2022
11.5,hnx,VHE,05/01/2022
11.3,hnx,SPI,05/01/2022
18,hnx,WSS,05/01/2022
19.7,hnx,LIG,05/01/2022
13.9,hnx,THT,05/01/2022
45.9,hnx,VGS,05/01/2022
37,hnx,APS,05/01/2022
9.1,hnx,FID,05/01/2022
17.5,hnx,VIG,05/01/2022
34.2,hnx,TNG,05/01/2022
9.9,hnx,ITQ,05/01/2022
28.2,hnx,NRC,05/01/2022
20.4,hnx,LAS,05/01/2022
11.9,hnx,SRA,05/01/2022
12.4,hnx,SD5,05/01/2022
40.5,hnx,EVS,05/01/2022
11.3,hnx,OCH,05/01/2022
9.1,hnx,KSQ,05/01/2022
22.8,hnx,BAB,05/01/2022
49,hnx,PVI,05/01/2022
10.9,hnx,MAC,05/01/2022
17.9,hnx,IVS,05/01/2022
19.5,hnx,PSI,05/01/2022
10.8,hnx,NDX,05/01/2022
20.6,hnx,HUT,05/01/2022
8.3,hnx,MCO,05/01/2022
37,hnx,SCI,05/01/2022
10.2,hnx,PCG,05/01/2022
117.7,hnx,VCS,05/01/2022
264.7,hnx,THD,05/01/2022
12.5,hnx,VKC,05/01/2022
16.7,hnx,PVC,05/01/2022
14.2,hnx,VC9,05/01/2022
13.6,hnx,TA9,05/01/2022
11.9,hnx,X20,05/01/2022
44,hnx,TAR,05/01/2022
9.2,hnx,VTV,05/01/2022
14.4,hnx,SD9,05/01/2022
24.1,hnx,BCC,05/01/2022
71,hnx,API,05/01/2022
66,hnx,VC2,05/01/2022
24.6,hnx,AAV,05/01/2022
13.2,hnx,NSH,05/01/2022
50.1,hnx,DTD,05/01/2022
8.6,hnx,KLF,05/01/2022
13.7,hnx,TVD,05/01/2022
15.8,hnx,HBS,05/01/2022
17.5,hnx,NBC,05/01/2022
13,hnx,DST,05/01/2022
16.1,hnx,MBG,05/01/2022
23.2,hnx,S99,05/01/2022
41,hnx,MBS,05/01/2022
44.7,hnx,PLC,05/01/2022
30.7,hnx,DDG,05/01/2022
8.7,hnx,SD6,05/01/2022
85.6,hnx,CEO,05/01/2022
9.3,hnx,HOM,05/01/2022
11.7,hnx,BTS,05/01/2022
9.4,hnx,CTC,05/01/2022
34.3,hnx,CMS,05/01/2022
14.7,hnx,DL1,05/01/2022
14.5,hnx,NAG,05/01/2022
12.2,hnx,CVN,05/01/2022
25.1,hnx,VC7,05/01/2022
25.1,hnx,DVG,05/01/2022
22.3,hnx,DXP,05/01/2022
48,hnx,IDJ,05/01/2022
73,hnx,IDC,05/01/2022
19,hnx,NDN,05/01/2022
36.3,hnx,NVB,05/01/2022
16.7,hnx,ART,05/01/2022
8,hnx,KVC,05/01/2022
27.3,hnx,SDA,05/01/2022
9.5,hnx,PV2,05/01/2022
8.3,hnx,SVN,05/01/2022
60.3,hnx,NTP,05/01/2022
8.1,hnx,TTH,05/01/2022
58.3,hnx,VC3,05/01/2022
28.2,hnx,PVS,05/01/2022
12.3,hnx,TC6,05/01/2022
26.7,hnx,TIG,05/01/2022
14.6,hnx,PBP,05/01/2022
50.6,hnx,GKM,05/01/2022
40.7,hnx,BVS,05/01/2022
14.4,hnx,PVG,05/01/2022
17.8,hnx,PVL,05/01/2022
14.5,hnx,TDT,05/01/2022
24,hnx,TVC,05/01/2022
14.5,hnx,AMV,05/01/2022
17.7,hnx,C69,05/01/2022
79.6,hnx,KSF,05/01/2022
125.5,hnx,CSC,05/01/2022
39.9,hnx,BNA,05/01/2022
13.6,hnx,BII,05/01/2022
43.7,upcom,VEA,05/01/2022
22.2,upcom,TL4,05/01/2022
7.8,upcom,VE9,05/01/2022
7.2,upcom,SDP,05/01/2022
26.3,upcom,HU4,05/01/2022
18.4,upcom,SGB,05/01/2022
43.2,upcom,HMS,05/01/2022
18,upcom,ANT,05/01/2022
22.7,upcom,PAS,05/01/2022
15.7,upcom,AFX,05/01/2022
15.8,upcom,AMS,05/01/2022
9.4,upcom,LMH,05/01/2022
7.2,upcom,BTN,05/01/2022
8,upcom,BVG,05/01/2022
25.7,upcom,VNP,05/01/2022
28.1,upcom,VGT,05/01/2022
7.3,upcom,VNH,05/01/2022
22.9,upcom,VNB,05/01/2022
32.7,upcom,VNA,05/01/2022
33.2,upcom,VGI,05/01/2022
16.3,upcom,PFL,05/01/2022
11.3,upcom,STH,05/01/2022
10.3,upcom,TNS,05/01/2022
16.8,upcom,VFS,05/01/2022
36.3,upcom,LTG,05/01/2022
13.1,upcom,MVC,05/01/2022
18.8,upcom,VBB,05/01/2022
16.3,upcom,HAC,05/01/2022
19.7,upcom,NAB,05/01/2022
27.5,upcom,MSR,05/01/2022
24.1,upcom,BMS,05/01/2022
26.1,upcom,DNW,05/01/2022
40.2,upcom,DGT,05/01/2022
25.5,upcom,DFF,05/01/2022
9.9,upcom,VHG,05/01/2022
5.1,upcom,KSH,05/01/2022
10.1,upcom,VLG,05/01/2022
16.4,upcom,XMC,05/01/2022
47.8,upcom,QNS,05/01/2022
16.6,upcom,TVN,05/01/2022
7.8,upcom,PXT,05/01/2022
41.5,upcom,PGV,05/01/2022
33.8,upcom,PGB,05/01/2022
44.1,upcom,MPC,05/01/2022
58.2,upcom,APF,05/01/2022
22.2,upcom,ABB,05/01/2022
29.7,upcom,AAS,05/01/2022
22.8,upcom,BVB,05/01/2022
15,upcom,BOT,05/01/2022
24,upcom,BSR,05/01/2022
25.7,upcom,DVN,05/01/2022
25.8,upcom,G36,05/01/2022
8.5,upcom,SD3,05/01/2022
18.9,upcom,PVP,05/01/2022
30.6,upcom,VOC,05/01/2022
12.1,upcom,BCA,05/01/2022
13.4,upcom,LPT,05/01/2022
15.5,upcom,EIN,05/01/2022
24,upcom,TCI,05/01/2022
29.5,upcom,C4G,05/01/2022
13.2,upcom,TIS,05/01/2022
86,upcom,TBD,05/01/2022
36.1,upcom,HD6,05/01/2022
31.3,upcom,NDT,05/01/2022
26.1,upcom,CBI,05/01/2022
33.5,upcom,SGP,05/01/2022
51.4,upcom,VCR,05/01/2022
18.6,upcom,SBS,05/01/2022
28.3,upcom,SGI,05/01/2022
8.5,upcom,SD7,05/01/2022
24.2,upcom,PRT,05/01/2022
8.5,upcom,SRT,05/01/2022
8.4,upcom,SRB,05/01/2022
27.7,upcom,SKH,05/01/2022
8.2,upcom,SDD,05/01/2022
12.4,upcom,ILA,05/01/2022
18.1,upcom,OIL,05/01/2022
35.3,upcom,MLS,05/01/2022
103.2,upcom,SSH,05/01/2022
87.2,upcom,CTR,05/01/2022
8.3,upcom,CDO,05/01/2022
15,upcom,VGV,05/01/2022
27.9,upcom,HHV,05/01/2022
17.1,upcom,DRI,05/01/2022
20.4,upcom,QTP,05/01/2022
25.9,upcom,DDV,05/01/2022
73.4,upcom,VTP,05/01/2022
14.3,upcom,HSV,05/01/2022
25.4,upcom,KLB,05/01/2022
13.7,upcom,NED,05/01/2022
8.5,upcom,KHB,05/01/2022
17.8,upcom,VAB,05/01/2022
16.1,upcom,CEN,05/01/2022
27.4,upcom,CLX,05/01/2022
23.3,upcom,TTN,05/01/2022
22.1,upcom,PVM,05/01/2022
8.5,upcom,HTE,05/01/2022
56,upcom,TID,05/01/2022
16.8,upcom,CST,05/01/2022
16.5,upcom,VTD,05/01/2022
33.75,hose,ACB,06/01/2022
37.25,hose,APH,06/01/2022
24.8,hose,ASM,06/01/2022
70.6,hose,BCM,06/01/2022
61,hose,BHN,06/01/2022
38,hose,BID,06/01/2022
58.5,hose,BMP,06/01/2022
56.2,hose,BVH,06/01/2022
42.5,hose,BWE,06/01/2022
54.2,hose,CII,06/01/2022
113.4,hose,CTD,06/01/2022
34,hose,CTG,06/01/2022
74.1,hose,DBC,06/01/2022
36.8,hose,DCM,06/01/2022
155.7,hose,DGC,06/01/2022
123.2,hose,DGW,06/01/2022
87.6,hose,DHC,06/01/2022
123,hose,DHG,06/01/2022
109.5,hose,DIG,06/01/2022
48.8,hose,DPM,06/01/2022
38.05,hose,DXG,06/01/2022
34.2,hose,EIB,06/01/2022
21.1,hose,FLC,06/01/2022
93.5,hose,FPT,06/01/2022
103.7,hose,GAS,06/01/2022
25.5,hose,GEG,06/01/2022
46.45,hose,GEX,06/01/2022
46.8,hose,GMD,06/01/2022
20.1,hose,GTN,06/01/2022
38.6,hose,GVR,06/01/2022
14.2,hose,HAG,06/01/2022
33.8,hose,HBC,06/01/2022
45,hose,HCM,06/01/2022
30.5,hose,HDB,06/01/2022
67.8,hose,HDG,06/01/2022
12.45,hose,HHS,06/01/2022
13.2,hose,HNG,06/01/2022
46.1,hose,HPG,06/01/2022
33.95,hose,HPX,06/01/2022
9.78,hose,HQC,06/01/2022
35.8,hose,HSG,06/01/2022
23.55,hose,HT1,06/01/2022
22.85,hose,HVN,06/01/2022
33.25,hose,IJC,06/01/2022
76.3,hose,IMP,06/01/2022
18.55,hose,ITA,06/01/2022
61.8,hose,KBC,06/01/2022
53.7,hose,KDC,06/01/2022
56.8,hose,KDH,06/01/2022
31.85,hose,KOS,06/01/2022
21.7,hose,LPB,06/01/2022
28.35,hose,MBB,06/01/2022
27.65,hose,MSB,06/01/2022
153.8,hose,MSN,06/01/2022
137.5,hose,MWG,06/01/2022
64.5,hose,NLG,06/01/2022
26.25,hose,NT2,06/01/2022
88.2,hose,NVL,06/01/2022
27,hose,OCB,06/01/2022
40,hose,PAN,06/01/2022
40.05,hose,PC1,06/01/2022
93.8,hose,PDR,06/01/2022
78.1,hose,PHR,06/01/2022
55.5,hose,PLX,06/01/2022
94.6,hose,PNJ,06/01/2022
14.5,hose,POM,06/01/2022
19.25,hose,POW,06/01/2022
24.35,hose,PPC,06/01/2022
17.15,hose,PTL,06/01/2022
31,hose,PVD,06/01/2022
24.85,hose,PVT,06/01/2022
69.9,hose,REE,06/01/2022
154.6,hose,SAB,06/01/2022
27.65,hose,SAM,06/01/2022
26,hose,SBT,06/01/2022
154.9,hose,SCS,06/01/2022
80.8,hose,SJS,06/01/2022
51.9,hose,SSI,06/01/2022
32.7,hose,STB,06/01/2022
72.5,hose,SZC,06/01/2022
49.9,hose,TCB,06/01/2022
29,hose,TCH,06/01/2022
65.5,hose,TCM,06/01/2022
17.15,hose,TNA,06/01/2022
42,hose,TPB,06/01/2022
79.1,hose,VCB,06/01/2022
55.7,hose,VCG,06/01/2022
72.5,hose,VCI,06/01/2022
56.8,hose,VGC,06/01/2022
67,hose,VHC,06/01/2022
85.3,hose,VHM,06/01/2022
46.7,hose,VIB,06/01/2022
104.5,hose,VIC,06/01/2022
32.8,hose,VIX,06/01/2022
123.8,hose,VJC,06/01/2022
81.2,hose,VND,06/01/2022
85.4,hose,VNM,06/01/2022
35.15,hose,VPB,06/01/2022
59.3,hose,VPI,06/01/2022
35.6,hose,VRE,06/01/2022
12.1,hnx,VHE,06/01/2022
11.1,hnx,SPI,06/01/2022
17.6,hnx,WSS,06/01/2022
19.9,hnx,LIG,06/01/2022
13.8,hnx,THT,06/01/2022
45.3,hnx,VGS,06/01/2022
35.8,hnx,APS,06/01/2022
9.6,hnx,FID,06/01/2022
9.4,hnx,HHG,06/01/2022
10.3,hnx,NST,06/01/2022
19.5,hnx,MST,06/01/2022
51,hnx,SHS,06/01/2022
26.4,hnx,PHP,06/01/2022
33.6,hnx,PSD,06/01/2022
48.7,hnx,PVI,06/01/2022
10.7,hnx,MAC,06/01/2022
17.8,hnx,IVS,06/01/2022
19,hnx,PSI,06/01/2022
11,hnx,NDX,06/01/2022
10.3,hnx,ITQ,06/01/2022
27.8,hnx,NRC,06/01/2022
20.5,hnx,LAS,06/01/2022
11.9,hnx,SRA,06/01/2022
12.7,hnx,SD5,06/01/2022
40.5,hnx,EVS,06/01/2022
12.1,hnx,OCH,06/01/2022
9.3,hnx,KSQ,06/01/2022
22.7,hnx,BAB,06/01/2022
17.3,hnx,VIG,06/01/2022
34.2,hnx,TNG,06/01/2022
8.3,hnx,MCO,06/01/2022
36.3,hnx,SCI,06/01/2022
10,hnx,PCG,06/01/2022
117,hnx,VCS,06/01/2022
265.2,hnx,THD,06/01/2022
9.8,hnx,VTV,06/01/2022
13.9,hnx,SD9,06/01/2022
23.3,hnx,BCC,06/01/2022
67,hnx,API,06/01/2022
21.5,hnx,HUT,06/01/2022
12.4,hnx,VKC,06/01/2022
16.8,hnx,PVC,06/01/2022
14.9,hnx,VC9,06/01/2022
14.2,hnx,TA9,06/01/2022
13,hnx,X20,06/01/2022
43,hnx,TAR,06/01/2022
14.6,hnx,NAG,06/01/2022
55.1,hnx,DTD,06/01/2022
9.4,hnx,KLF,06/01/2022
13.3,hnx,TVD,06/01/2022
15.9,hnx,HBS,06/01/2022
17.4,hnx,NBC,06/01/2022
12.9,hnx,DST,06/01/2022
17.7,hnx,MBG,06/01/2022
23,hnx,S99,06/01/2022
40.2,hnx,MBS,06/01/2022
43.5,hnx,PLC,06/01/2022
61,hnx,VC2,06/01/2022
24.5,hnx,AAV,06/01/2022
14.5,hnx,NSH,06/01/2022
30.9,hnx,DDG,06/01/2022
8.8,hnx,SD6,06/01/2022
86.4,hnx,CEO,06/01/2022
9.2,hnx,HOM,06/01/2022
12,hnx,BTS,06/01/2022
10,hnx,CTC,06/01/2022
31.4,hnx,CMS,06/01/2022
15.3,hnx,DL1,06/01/2022
8.7,hnx,SVN,06/01/2022
60,hnx,NTP,06/01/2022
8.3,hnx,TTH,06/01/2022
21.6,hnx,DXP,06/01/2022
45.5,hnx,IDJ,06/01/2022
71,hnx,IDC,06/01/2022
19.4,hnx,NDN,06/01/2022
39.6,hnx,NVB,06/01/2022
17,hnx,ART,06/01/2022
8.3,hnx,KVC,06/01/2022
26.3,hnx,SDA,06/01/2022
10.2,hnx,PV2,06/01/2022
57.9,hnx,VC3,06/01/2022
28.3,hnx,PVS,06/01/2022
12,hnx,TC6,06/01/2022
27.4,hnx,TIG,06/01/2022
14.6,hnx,PBP,06/01/2022
52.4,hnx,GKM,06/01/2022
40.4,hnx,BVS,06/01/2022
12.2,hnx,CVN,06/01/2022
24.5,hnx,VC7,06/01/2022
24.7,hnx,DVG,06/01/2022
13.4,hnx,BII,06/01/2022
14.3,hnx,PVG,06/01/2022
19.3,hnx,PVL,06/01/2022
14.5,hnx,TDT,06/01/2022
23.2,hnx,TVC,06/01/2022
14.7,hnx,AMV,06/01/2022
18.8,hnx,C69,06/01/2022
87.5,hnx,KSF,06/01/2022
126.5,hnx,CSC,06/01/2022
39.8,hnx,BNA,06/01/2022
17.6,upcom,ANT,06/01/2022
22.7,upcom,PAS,06/01/2022
43.5,upcom,VEA,06/01/2022
23.6,upcom,TL4,06/01/2022
8.2,upcom,VE9,06/01/2022
7.6,upcom,SDP,06/01/2022
25.9,upcom,HU4,06/01/2022
13.9,upcom,HNA,06/01/2022
18.1,upcom,SGB,06/01/2022
43.5,upcom,HMS,06/01/2022
29.4,upcom,MSR,06/01/2022
23.7,upcom,BMS,06/01/2022
40.6,upcom,PGV,06/01/2022
33.8,upcom,PGB,06/01/2022
8.9,upcom,BVG,06/01/2022
25.3,upcom,VNP,06/01/2022
28.4,upcom,VGT,06/01/2022
7.3,upcom,VNH,06/01/2022
22.7,upcom,VNB,06/01/2022
31.9,upcom,VNA,06/01/2022
32.7,upcom,VGI,06/01/2022
16.5,upcom,VFS,06/01/2022
35.8,upcom,LTG,06/01/2022
13.7,upcom,MVC,06/01/2022
18.1,upcom,VBB,06/01/2022
16.2,upcom,HAC,06/01/2022
20.7,upcom,NAB,06/01/2022
26,upcom,DNW,06/01/2022
39.9,upcom,DGT,06/01/2022
25,upcom,DFF,06/01/2022
11,upcom,VHG,06/01/2022
5.1,upcom,KSH,06/01/2022
10,upcom,VLG,06/01/2022
16.2,upcom,XMC,06/01/2022
47.8,upcom,QNS,06/01/2022
16.3,upcom,TVN,06/01/2022
8.6,upcom,PXT,06/01/2022
16.7,upcom,PFL,06/01/2022
11.4,upcom,STH,06/01/2022
10.2,upcom,TNS,06/01/2022
15.9,upcom,AFX,06/01/2022
16,upcom,AMS,06/01/2022
9.4,upcom,LMH,06/01/2022
7.3,upcom,BTN,06/01/2022
24,upcom,BSR,06/01/2022
25.6,upcom,DVN,06/01/2022
25.9,upcom,G36,06/01/2022
44.2,upcom,MPC,06/01/2022
57.4,upcom,APF,06/01/2022
21.8,upcom,ABB,06/01/2022
8.4,upcom,SD3,06/01/2022
18.5,upcom,PVP,06/01/2022
30.1,upcom,VOC,06/01/2022
30.2,upcom,AAS,06/01/2022
22.6,upcom,BVB,06/01/2022
14.9,upcom,BOT,06/01/2022
50.7,upcom,VCR,06/01/2022
18.2,upcom,SBS,06/01/2022
23.7,upcom,TCI,06/01/2022
30.1,upcom,C4G,06/01/2022
13.2,upcom,TIS,06/01/2022
88.4,upcom,TBD,06/01/2022
35.2,upcom,HD6,06/01/2022
30.9,upcom,NDT,06/01/2022
12.1,upcom,BCA,06/01/2022
13.1,upcom,LPT,06/01/2022
15.2,upcom,EIN,06/01/2022
25.6,upcom,CBI,06/01/2022
33.3,upcom,SGP,06/01/2022
109.9,upcom,SSH,06/01/2022
88.9,upcom,CTR,06/01/2022
8.7,upcom,CDO,06/01/2022
12.2,upcom,ILA,06/01/2022
18.6,upcom,OIL,06/01/2022
35.1,upcom,MLS,06/01/2022
15.1,upcom,VGV,06/01/2022
17.4,upcom,DRI,06/01/2022
20.1,upcom,QTP,06/01/2022
25.9,upcom,DDV,06/01/2022
72.1,upcom,VTP,06/01/2022
28.1,upcom,SGI,06/01/2022
8.2,upcom,SD7,06/01/2022
